id,task1,task2,task3,task4,task5
ANS05274,0.0,3,57986.41820526637,2,1.0
ANS05275,0.0,2,2112.0427850564106,2,1.0
ANS05276,1.0,3,0.0,2,1.0
ANS05277,0.0,0,0.0,0,1.0
ANS05278,1.0,0,0.0,2,1.0
ANS05279,1.0,3,1631.4319810396273,4,1.0
ANS05280,1.0,0,0.0,0,1.0
ANS05281,0.0,1,0.0,0,1.0
ANS05282,0.0,3,0.0,0,1.0
ANS05283,0.0,3,0.0,0,1.0
ANS05284,1.0,2,2509.0638950739626,4,1.0
ANS05285,1.0,0,0.0,3,1.0
ANS05286,1.0,0,0.0,3,1.0
ANS05287,0.0,0,20169.450245792297,0,1.0
ANS05288,0.0,2,0.0,2,1.0
ANS05289,0.0,1,0.0,0,1.0
ANS05290,0.0,2,149839.25213874553,3,1.0
ANS05291,0.0,0,1103.857933003871,0,1.0
ANS05292,0.0,3,0.0,2,1.0
ANS05293,0.0,2,0.0,3,1.0
ANS05294,0.0,2,0.0,0,1.0
ANS05295,1.0,0,0.0,4,1.0
ANS05296,0.0,0,1821.2109022552634,3,1.0
ANS05297,0.0,0,1018.3674635166828,3,1.0
ANS05298,0.0,1,1544.1974057847037,2,1.0
ANS05299,0.0,2,0.0,2,1.0
ANS05300,1.0,1,2279.9210594132373,2,1.0
ANS05301,1.0,0,0.0,3,1.0
ANS05302,0.0,2,5284.3383518536575,1,1.0
ANS05303,0.0,2,0.0,3,1.0
ANS05304,0.0,1,2055.4765208770796,0,1.0
ANS05305,1.0,1,0.0,3,1.0
ANS05306,1.0,0,0.0,2,1.0
ANS05307,1.0,1,9314.232143758336,2,1.0
ANS05308,1.0,0,339.39971638151405,4,1.0
ANS05309,1.0,1,0.0,4,1.0
ANS05310,1.0,0,655.2092778735118,3,1.0
ANS05311,1.0,0,0.0,0,1.0
ANS05312,0.0,2,0.0,3,1.0
ANS05313,1.0,2,3472.3769216808396,0,1.0
ANS05314,1.0,2,0.0,2,1.0
ANS05315,1.0,1,322.6465802322701,0,1.0
ANS05316,0.0,3,4748.549515603745,0,1.0
ANS05317,1.0,1,0.0,0,1.0
ANS05318,1.0,0,0.0,2,1.0
ANS05319,1.0,1,2960.2145892593326,2,1.0
ANS05320,1.0,1,25345.93981313338,3,1.0
ANS05321,0.0,0,39948.94963248066,3,1.0
ANS05322,0.0,0,4186.4713447655595,2,1.0
ANS05323,0.0,3,0.0,0,1.0
ANS05324,1.0,2,0.0,4,1.0
ANS05325,1.0,1,0.0,3,1.0
ANS05326,0.0,0,0.0,0,1.0
ANS05327,0.0,0,0.0,0,1.0
ANS05328,1.0,1,4100.3434197072565,0,1.0
ANS05329,1.0,0,81369.13957376446,2,1.0
ANS05330,1.0,0,0.0,0,1.0
ANS05331,0.0,2,54774.65954868693,2,1.0
ANS05332,0.0,0,2989.1831084238447,3,1.0
ANS05333,1.0,0,2588.359090037829,1,1.0
ANS05334,0.0,1,0.0,0,1.0
ANS05335,1.0,0,4785.577011972735,0,1.0
ANS05336,0.0,3,0.0,0,1.0
ANS05337,0.0,0,2693.4737794178186,3,1.0
ANS05338,1.0,0,2128.808534931689,3,1.0
ANS05339,1.0,3,0.0,0,1.0
ANS05340,0.0,1,0.0,0,1.0
ANS05341,0.0,0,50442.12975177725,1,1.0
ANS05342,0.0,0,39386.073995388906,3,1.0
ANS05343,0.0,2,1480.2209403903998,0,1.0
ANS05344,1.0,0,1911.916966135177,4,1.0
ANS05345,1.0,0,4389.140157907317,3,1.0
ANS05346,0.0,1,2056.120878908723,2,1.0
ANS05347,1.0,0,2832.5226534960766,0,1.0
ANS05348,0.0,1,0.0,2,1.0
ANS05349,0.0,3,5393.956189475298,3,1.0
ANS05350,1.0,3,0.0,3,1.0
ANS05351,0.0,0,0.0,3,1.0
ANS05352,0.0,0,0.0,0,1.0
ANS05353,1.0,3,0.0,2,1.0
ANS05354,0.0,3,0.0,0,1.0
ANS05355,0.0,0,4219.475084848668,4,1.0
ANS05356,1.0,2,0.0,4,1.0
ANS05357,1.0,1,4018.4088309863723,3,1.0
ANS05358,0.0,1,0.0,3,1.0
ANS05359,1.0,1,26803.429725387447,3,1.0
ANS05360,1.0,3,0.0,2,1.0
ANS05361,0.0,2,0.0,2,1.0
ANS05362,0.0,2,41902.77746336567,3,1.0
ANS05363,1.0,2,0.0,3,1.0
ANS05364,1.0,2,0.0,2,1.0
ANS05365,0.0,3,0.0,1,1.0
ANS05366,0.0,1,4816.236359550872,4,1.0
ANS05367,1.0,1,6557.542477941983,3,1.0
ANS05368,1.0,0,1491.6966506170484,0,1.0
ANS05369,0.0,2,1348.115325112479,0,1.0
ANS05370,1.0,0,2547.9656205790575,2,1.0
ANS05371,1.0,0,3415.84110033575,4,1.0
ANS05372,0.0,1,0.0,3,1.0
ANS05373,0.0,1,0.0,3,1.0
ANS05374,0.0,3,3739.6138385021522,3,1.0
ANS05375,0.0,3,966.2572720940315,2,1.0
ANS05376,1.0,2,0.0,2,1.0
ANS05377,0.0,0,3076.217924771312,3,1.0
ANS05378,0.0,1,0.0,0,1.0
ANS05379,0.0,0,3141.570466218212,2,1.0
ANS05380,0.0,1,4096.234654660766,1,1.0
ANS05381,0.0,2,2153.114763727644,2,1.0
ANS05382,0.0,0,2424.9829041292323,0,1.0
ANS05383,0.0,0,0.0,1,1.0
ANS05384,0.0,0,0.0,4,1.0
ANS05385,0.0,2,0.0,3,1.0
ANS05386,0.0,0,0.0,0,1.0
ANS05387,1.0,3,0.0,2,1.0
ANS05388,0.0,3,184201.281237025,0,1.0
ANS05389,0.0,0,3295.7039454523824,0,1.0
ANS05390,1.0,1,14040.724182154165,2,1.0
ANS05391,1.0,0,0.0,0,1.0
ANS05392,1.0,2,1904.7581604441373,2,1.0
ANS05393,1.0,0,0.0,4,1.0
ANS05394,0.0,1,3309.68334879597,2,1.0
ANS05395,0.0,2,3062.812319549662,2,1.0
ANS05396,1.0,1,161569.33027199993,2,1.0
ANS05397,0.0,1,0.0,2,1.0
ANS05398,0.0,0,0.0,1,1.0
ANS05399,1.0,2,3982.735262499703,0,1.0
ANS05400,0.0,3,2676.921035862425,0,1.0
ANS05401,1.0,0,0.0,2,1.0
ANS05402,0.0,1,0.0,3,1.0
ANS05403,1.0,0,0.0,0,1.0
ANS05404,0.0,2,0.0,0,1.0
ANS05405,1.0,0,0.0,2,1.0
ANS05406,1.0,3,0.0,0,1.0
ANS05407,0.0,2,3483.920144722031,2,1.0
ANS05408,0.0,0,1800.313878764641,3,1.0
ANS05409,1.0,0,0.0,4,1.0
ANS05410,1.0,0,2081.77240767261,0,1.0
ANS05411,1.0,3,0.0,2,1.0
ANS05412,0.0,0,0.0,0,1.0
ANS05413,1.0,1,3284.0290544192244,3,1.0
ANS05414,0.0,1,0.0,0,1.0
ANS05415,1.0,0,2747.718272793068,3,1.0
ANS05416,0.0,0,0.0,3,1.0
ANS05417,1.0,3,0.0,0,1.0
ANS05418,0.0,0,0.0,0,1.0
ANS05419,0.0,1,0.0,3,1.0
ANS05420,0.0,0,4758.061968797032,2,1.0
ANS05421,1.0,0,1507.9646887675726,3,1.0
ANS05422,1.0,0,2840.1803720659354,0,1.0
ANS05423,1.0,2,0.0,0,1.0
ANS05424,0.0,0,4243.026185322526,2,1.0
ANS05425,0.0,3,0.0,2,1.0
ANS05426,0.0,0,2034.8904777584125,2,1.0
ANS05427,0.0,1,0.0,2,1.0
ANS05428,0.0,1,0.0,4,1.0
ANS05429,0.0,2,0.0,0,1.0
ANS05430,1.0,0,0.0,0,1.0
ANS05431,0.0,0,58134.814742517294,0,1.0
ANS05432,1.0,2,3519.347828888323,0,1.0
ANS05433,1.0,0,1918.6366914379782,0,1.0
ANS05434,1.0,1,32065.539744065456,2,1.0
ANS05435,0.0,1,0.0,0,1.0
ANS05436,0.0,0,0.0,3,1.0
ANS05437,1.0,0,552.3659490793762,3,1.0
ANS05438,0.0,1,0.0,0,1.0
ANS05439,1.0,1,82689.71695896855,0,1.0
ANS05440,1.0,1,32666.919706106026,3,1.0
ANS05441,1.0,2,2753.2260644585635,2,1.0
ANS05442,1.0,0,2861.4060317196154,2,1.0
ANS05443,0.0,2,0.0,2,1.0
ANS05444,1.0,1,3088.8805685826055,0,1.0
ANS05445,0.0,2,0.0,2,1.0
ANS05446,0.0,0,7379.8624568725,0,1.0
ANS05447,0.0,0,0.0,4,1.0
ANS05448,1.0,1,0.0,3,1.0
ANS05449,1.0,0,2395.118088446199,3,1.0
ANS05450,0.0,2,0.0,0,1.0
ANS05451,0.0,2,0.0,0,1.0
ANS05452,0.0,1,1736.6849687815136,1,1.0
ANS05453,1.0,2,0.0,0,1.0
ANS05454,0.0,3,0.0,0,1.0
ANS05455,0.0,0,0.0,3,1.0
ANS05456,0.0,0,0.0,0,1.0
ANS05457,1.0,0,4352.93243790295,3,1.0
ANS05458,0.0,0,956.7386273891241,3,1.0
ANS05459,0.0,2,0.0,0,1.0
ANS05460,0.0,0,2929.5515277872855,3,1.0
ANS05461,1.0,3,0.0,2,1.0
ANS05462,1.0,1,0.0,0,1.0
ANS05463,0.0,0,75330.98070484439,0,1.0
ANS05464,1.0,2,391.38997663615186,0,1.0
ANS05465,1.0,0,0.0,4,1.0
ANS05466,1.0,0,0.0,2,1.0
ANS05467,0.0,1,2649.587019616365,3,1.0
ANS05468,0.0,0,0.0,2,1.0
ANS05469,0.0,1,0.0,2,1.0
ANS05470,1.0,0,3599.1583186900043,2,1.0
ANS05471,1.0,3,2489.3178555801933,3,1.0
ANS05472,1.0,0,0.0,2,1.0
ANS05473,0.0,2,0.0,0,1.0
ANS05474,1.0,2,33999.05146248684,1,1.0
ANS05475,1.0,0,0.0,2,1.0
ANS05476,1.0,1,738.5383740108138,0,1.0
ANS05477,0.0,0,2785.7252299127395,3,1.0
ANS05478,0.0,0,0.0,4,1.0
ANS05479,0.0,1,0.0,0,1.0
ANS05480,0.0,0,0.0,2,1.0
ANS05481,0.0,1,0.0,2,1.0
ANS05482,0.0,2,0.0,1,1.0
ANS05483,1.0,0,107923.03227054869,4,1.0
ANS05484,1.0,0,0.0,0,1.0
ANS05485,0.0,3,0.0,3,1.0
ANS05486,0.0,3,1063.3128591193063,0,1.0
ANS05487,0.0,0,42236.26625827695,2,1.0
ANS05488,0.0,3,0.0,4,1.0
ANS05489,1.0,2,1438.5037549617562,2,1.0
ANS05490,1.0,0,0.0,0,1.0
ANS05491,1.0,1,3607.0052610918556,3,1.0
ANS05492,1.0,0,0.0,0,1.0
ANS05493,0.0,0,0.0,4,1.0
ANS05494,1.0,1,0.0,2,1.0
ANS05495,1.0,1,0.0,3,1.0
ANS05496,1.0,2,0.0,4,1.0
ANS05497,0.0,3,0.0,2,1.0
ANS05498,1.0,1,0.0,4,1.0
ANS05499,1.0,2,0.0,0,1.0
ANS05500,1.0,2,0.0,2,1.0
ANS05501,1.0,2,4036.846550848659,1,1.0
ANS05502,1.0,3,111072.72908431067,4,1.0
ANS05503,1.0,1,4977.040574242526,3,1.0
ANS05504,0.0,0,2569.703587356188,3,1.0
ANS05505,1.0,0,0.0,2,1.0
ANS05506,0.0,3,1809.2655194986412,2,1.0
ANS05507,1.0,0,0.0,4,1.0
ANS05508,0.0,2,0.0,3,1.0
ANS05509,0.0,1,0.0,3,1.0
ANS05510,1.0,2,0.0,0,1.0
ANS05511,0.0,2,0.0,3,1.0
ANS05512,1.0,1,4781.862677715501,3,1.0
ANS05513,1.0,0,3771.7824045573975,2,1.0
ANS05514,0.0,0,0.0,2,1.0
ANS05515,1.0,2,2657.643953305895,0,1.0
ANS05516,0.0,3,0.0,2,1.0
ANS05517,0.0,1,4416.767256450382,2,1.0
ANS05518,0.0,0,0.0,0,1.0
ANS05519,0.0,0,3727.070788439154,2,1.0
ANS05520,0.0,2,3851.5028602399,0,1.0
ANS05521,1.0,3,62.44674190398591,1,1.0
ANS05522,0.0,0,0.0,3,1.0
ANS05523,0.0,0,0.0,0,1.0
ANS05524,0.0,3,2437.348098793687,3,1.0
ANS05525,1.0,0,32835.932715132476,0,1.0
ANS05526,0.0,1,2704.9665700664123,3,1.0
ANS05527,0.0,3,0.0,2,1.0
ANS05528,1.0,0,0.0,0,1.0
ANS05529,1.0,2,0.0,4,1.0
ANS05530,1.0,2,44180.57127695692,0,1.0
ANS05531,1.0,1,0.0,4,1.0
ANS05532,1.0,3,0.0,4,1.0
ANS05533,1.0,3,0.0,3,1.0
ANS05534,1.0,3,162991.91013311397,0,1.0
ANS05535,0.0,0,1634.5587078178155,2,1.0
ANS05536,1.0,1,0.0,0,1.0
ANS05537,1.0,2,84621.4515399932,3,1.0
ANS05538,0.0,2,26733.04594186572,4,1.0
ANS05539,1.0,3,0.0,0,1.0
ANS05540,1.0,0,89896.59154732747,2,1.0
ANS05541,0.0,0,0.0,2,1.0
ANS05542,0.0,1,0.0,2,1.0
ANS05543,0.0,0,0.0,0,1.0
ANS05544,0.0,0,0.0,0,1.0
ANS05545,0.0,0,0.0,3,1.0
ANS05546,0.0,1,2311.856705449008,2,1.0
ANS05547,0.0,0,7155.929823360282,3,1.0
ANS05548,1.0,1,1816.7112315947275,0,1.0
ANS05549,1.0,0,0.0,4,1.0
ANS05550,1.0,2,0.0,1,1.0
ANS05551,1.0,2,51933.79232569925,4,1.0
ANS05552,1.0,3,3909.5744185611925,0,1.0
ANS05553,0.0,0,0.0,3,1.0
ANS05554,1.0,0,0.0,0,1.0
ANS05555,0.0,0,2895.029786418912,3,1.0
ANS05556,1.0,1,4856.264533584083,2,1.0
ANS05557,0.0,2,83166.1368672545,1,1.0
ANS05558,0.0,0,24.22701705137731,0,1.0
ANS05559,0.0,0,0.0,0,1.0
ANS05560,1.0,2,0.0,3,1.0
ANS05561,0.0,2,0.0,0,1.0
ANS05562,0.0,0,5314.911329072345,2,1.0
ANS05563,0.0,0,30845.70808372426,2,1.0
ANS05564,1.0,1,1938.939680340627,3,1.0
ANS05565,1.0,3,0.0,3,1.0
ANS05566,1.0,0,0.0,2,1.0
ANS05567,0.0,2,1018.3173993008253,2,1.0
ANS05568,0.0,3,186.88307288342293,3,1.0
ANS05569,1.0,0,3034.8410730735136,0,1.0
ANS05570,0.0,3,99090.45442885208,2,1.0
ANS05571,0.0,1,3670.2596098208714,2,1.0
ANS05572,0.0,0,0.0,0,1.0
ANS05573,0.0,0,0.0,3,1.0
ANS05574,0.0,1,1165.3000017688325,3,1.0
ANS05575,1.0,1,2363.160957133708,3,1.0
ANS05576,0.0,0,0.0,0,1.0
ANS05577,0.0,0,0.0,2,1.0
ANS05578,0.0,1,836.1069654162786,2,1.0
ANS05579,0.0,1,0.0,0,1.0
ANS05580,1.0,1,32719.488538765407,0,1.0
ANS05581,1.0,0,123460.69416848962,0,1.0
ANS05582,0.0,3,20183.42044678509,2,1.0
ANS05583,0.0,1,0.0,2,1.0
ANS05584,1.0,2,0.0,2,1.0
ANS05585,1.0,2,0.0,3,1.0
ANS05586,1.0,2,2421.8072581409324,2,1.0
ANS05587,1.0,2,0.0,0,1.0
ANS05588,1.0,2,0.0,3,1.0
ANS05589,1.0,1,0.0,2,1.0
ANS05590,0.0,0,389.92598959330854,2,1.0
ANS05591,0.0,0,72387.32166917685,2,1.0
ANS05592,0.0,0,3994.854065748272,2,1.0
ANS05593,0.0,0,1919.5714955154688,2,1.0
ANS05594,1.0,1,1145.9694508523796,2,1.0
ANS05595,0.0,2,0.0,3,1.0
ANS05596,1.0,0,0.0,2,1.0
ANS05597,0.0,0,71748.95707762188,0,1.0
ANS05598,0.0,0,37985.668171206366,0,1.0
ANS05599,1.0,2,0.0,2,1.0
ANS05600,0.0,2,0.0,2,1.0
ANS05601,1.0,1,1117.4409554041847,3,1.0
ANS05602,1.0,2,2649.3999692561556,0,1.0
ANS05603,0.0,1,0.0,0,1.0
ANS05604,1.0,2,2757.729166861718,4,1.0
ANS05605,1.0,0,0.0,3,1.0
ANS05606,1.0,2,1048.4187778613882,3,1.0
ANS05607,1.0,2,2107.312474279091,1,1.0
ANS05608,0.0,0,0.0,2,1.0
ANS05609,0.0,0,2437.8853230463346,2,1.0
ANS05610,1.0,1,2075.2200453756686,2,1.0
ANS05611,0.0,1,11230.547279633463,0,1.0
ANS05612,0.0,0,3263.678713347429,4,1.0
ANS05613,1.0,2,2713.5671917458635,3,1.0
ANS05614,0.0,2,0.0,0,1.0
ANS05615,0.0,2,0.0,2,1.0
ANS05616,0.0,0,94329.81022509665,0,1.0
ANS05617,0.0,0,0.0,3,1.0
ANS05618,0.0,0,38214.58469653931,2,1.0
ANS05619,0.0,1,2650.8714514794974,3,1.0
ANS05620,0.0,0,3622.4947670734573,2,1.0
ANS05621,1.0,0,0.0,2,1.0
ANS05622,1.0,3,58243.250650821385,3,1.0
ANS05623,1.0,2,0.0,0,1.0
ANS05624,0.0,2,0.0,3,1.0
ANS05625,1.0,1,0.0,3,1.0
ANS05626,1.0,0,1713.3540627623552,0,1.0
ANS05627,1.0,2,3144.235918956779,3,1.0
ANS05628,1.0,0,0.0,0,1.0
ANS05629,0.0,2,0.0,0,1.0
ANS05630,1.0,0,2839.765839514728,3,1.0
ANS05631,1.0,1,0.0,0,1.0
ANS05632,0.0,0,1830.4943144025817,2,1.0
ANS05633,0.0,0,37236.944798955505,0,1.0
ANS05634,0.0,2,1979.1721115823168,3,1.0
ANS05635,1.0,1,0.0,2,1.0
ANS05636,1.0,2,0.0,4,1.0
ANS05637,0.0,0,0.0,2,1.0
ANS05638,1.0,3,1130.5945662279607,3,1.0
ANS05639,0.0,3,5671.35233319626,0,1.0
ANS05640,0.0,0,4819.72452444858,2,1.0
ANS05641,1.0,3,0.0,0,1.0
ANS05642,1.0,0,0.0,0,1.0
ANS05643,0.0,0,0.0,1,1.0
ANS05644,0.0,0,0.0,4,1.0
ANS05645,0.0,0,1342.1765462368444,0,1.0
ANS05646,1.0,3,0.0,4,1.0
ANS05647,1.0,0,0.0,0,1.0
ANS05648,1.0,0,2760.141467502935,2,1.0
ANS05649,1.0,2,985.4391291633682,2,1.0
ANS05650,0.0,1,3359.6133096055532,1,1.0
ANS05651,0.0,1,23155.144594041853,3,1.0
ANS05652,0.0,0,0.0,0,1.0
ANS05653,0.0,1,0.0,4,1.0
ANS05654,0.0,0,0.0,2,1.0
ANS05655,1.0,1,0.0,1,1.0
ANS05656,0.0,0,0.0,3,1.0
ANS05657,0.0,3,0.0,2,1.0
ANS05658,0.0,0,0.0,3,1.0
ANS05659,0.0,1,1500.3454546252096,3,1.0
ANS05660,0.0,0,0.0,4,1.0
ANS05661,0.0,0,119443.38174100738,2,1.0
ANS05662,0.0,0,4756.510022351509,2,1.0
ANS05663,0.0,1,0.0,2,1.0
ANS05664,0.0,2,1460.3842993636983,3,1.0
ANS05665,0.0,3,0.0,2,1.0
ANS05666,0.0,3,0.0,3,1.0
ANS05667,1.0,2,0.0,3,1.0
ANS05668,0.0,2,2050.0883065946214,3,1.0
ANS05669,1.0,2,2206.458998773562,2,1.0
ANS05670,1.0,0,85230.27005063798,4,1.0
ANS05671,0.0,0,3239.6075962466844,4,1.0
ANS05672,1.0,1,1773.4748923493094,0,1.0
ANS05673,0.0,0,0.0,0,1.0
ANS05674,1.0,2,0.0,1,1.0
ANS05675,0.0,0,0.0,0,1.0
ANS05676,0.0,0,0.0,0,1.0
ANS05677,0.0,2,2858.1607719658423,3,1.0
ANS05678,0.0,1,2102.0521669953737,0,1.0
ANS05679,0.0,1,0.0,2,1.0
ANS05680,1.0,1,1325.2379757507435,0,1.0
ANS05681,1.0,0,0.0,3,1.0
ANS05682,1.0,1,0.0,4,1.0
ANS05683,0.0,2,39607.78821738002,3,1.0
ANS05684,0.0,0,138379.4256457008,3,1.0
ANS05685,1.0,2,3274.612703991278,0,1.0
ANS05686,1.0,2,0.0,3,1.0
ANS05687,0.0,3,0.0,2,1.0
ANS05688,1.0,1,4039.7241162483538,0,1.0
ANS05689,0.0,0,56611.92611718963,3,1.0
ANS05690,1.0,3,3308.9982826162704,0,1.0
ANS05691,1.0,0,0.0,0,1.0
ANS05692,0.0,1,0.0,2,1.0
ANS05693,1.0,1,0.0,0,1.0
ANS05694,0.0,0,0.0,0,1.0
ANS05695,0.0,3,2704.5588642744583,4,1.0
ANS05696,1.0,3,0.0,0,1.0
ANS05697,1.0,1,0.0,2,1.0
ANS05698,0.0,1,0.0,3,1.0
ANS05699,0.0,3,6684.4749074687525,1,1.0
ANS05700,1.0,1,1758.8466081592449,3,1.0
ANS05701,1.0,0,77866.13133046406,3,1.0
ANS05702,0.0,1,21874.865298968994,3,1.0
ANS05703,0.0,0,0.0,3,1.0
ANS05704,1.0,1,0.0,0,1.0
ANS05705,0.0,0,0.0,2,1.0
ANS05706,0.0,3,0.0,2,1.0
ANS05707,0.0,0,0.0,2,1.0
ANS05708,1.0,1,0.0,2,1.0
ANS05709,0.0,3,0.0,0,1.0
ANS05710,1.0,2,0.0,4,1.0
ANS05711,1.0,1,0.0,0,1.0
ANS05712,0.0,1,0.0,3,1.0
ANS05713,0.0,0,1524.8355949438178,2,1.0
ANS05714,0.0,1,0.0,1,1.0
ANS05715,1.0,3,0.0,0,1.0
ANS05716,0.0,2,0.0,1,1.0
ANS05717,1.0,1,1208.9961531993245,2,1.0
ANS05718,0.0,2,97282.71142436938,0,1.0
ANS05719,1.0,0,0.0,0,1.0
ANS05720,0.0,3,95802.42096714393,0,1.0
ANS05721,1.0,3,0.0,0,1.0
ANS05722,0.0,1,0.0,3,1.0
ANS05723,0.0,0,0.0,0,1.0
ANS05724,0.0,0,0.0,3,1.0
ANS05725,0.0,2,1586.6994654348048,4,1.0
ANS05726,0.0,2,4567.882331813641,0,1.0
ANS05727,1.0,2,71153.05922225078,2,1.0
ANS05728,1.0,1,0.0,2,1.0
ANS05729,0.0,0,1651.8729160628336,0,1.0
ANS05730,1.0,3,0.0,0,1.0
ANS05731,1.0,2,0.0,2,1.0
ANS05732,0.0,1,0.0,2,1.0
ANS05733,1.0,1,356.95006917536244,2,1.0
ANS05734,1.0,0,7280.534659334313,2,1.0
ANS05735,1.0,0,1222.8156184102,0,1.0
ANS05736,0.0,0,0.0,2,1.0
ANS05737,1.0,2,32503.643067875222,0,1.0
ANS05738,1.0,2,0.0,3,1.0
ANS05739,0.0,0,0.0,2,1.0
ANS05740,1.0,0,609.4419113995053,2,1.0
ANS05741,1.0,0,0.0,2,1.0
ANS05742,0.0,1,0.0,3,1.0
ANS05743,1.0,1,74563.19153157854,0,1.0
ANS05744,1.0,0,1866.782952500149,2,1.0
ANS05745,1.0,0,0.0,0,1.0
ANS05746,1.0,3,0.0,0,1.0
ANS05747,0.0,1,109237.80720473811,3,1.0
ANS05748,1.0,2,0.0,2,1.0
ANS05749,0.0,1,2337.814740846775,3,1.0
ANS05750,0.0,1,98885.03352508014,1,1.0
ANS05751,0.0,1,0.0,2,1.0
ANS05752,1.0,0,60911.91315985996,3,1.0
ANS05753,0.0,0,20853.49721568264,0,1.0
ANS05754,0.0,1,1617.0824882659756,0,1.0
ANS05755,1.0,1,0.0,2,1.0
ANS05756,0.0,1,0.0,4,1.0
ANS05757,0.0,0,0.0,2,1.0
ANS05758,1.0,0,4703.698399958987,2,1.0
ANS05759,1.0,0,0.0,3,1.0
ANS05760,1.0,2,1635.7781383249435,3,1.0
ANS05761,1.0,1,0.0,3,1.0
ANS05762,1.0,0,2249.807249765296,0,1.0
ANS05763,0.0,0,0.0,4,1.0
ANS05764,1.0,0,0.0,0,1.0
ANS05765,0.0,0,0.0,2,1.0
ANS05766,0.0,2,856.4668710461983,0,1.0
ANS05767,0.0,2,0.0,4,1.0
ANS05768,1.0,2,0.0,2,1.0
ANS05769,0.0,0,25972.501265113067,3,1.0
ANS05770,1.0,1,65848.93904015973,2,1.0
ANS05771,0.0,0,0.0,2,1.0
ANS05772,1.0,2,0.0,1,1.0
ANS05773,0.0,3,14905.9653323936,2,1.0
ANS05774,0.0,2,0.0,0,1.0
ANS05775,0.0,0,2121.937113075808,2,1.0
ANS05776,0.0,2,0.0,2,1.0
ANS05777,0.0,2,0.0,0,1.0
ANS05778,1.0,2,2360.2565122718074,2,1.0
ANS05779,0.0,0,2941.0971378589143,3,1.0
ANS05780,0.0,1,0.0,1,1.0
ANS05781,0.0,1,0.0,0,1.0
ANS05782,0.0,2,2021.7893113169457,3,1.0
ANS05783,0.0,2,67407.3109874234,3,1.0
ANS05784,1.0,1,4875.810152315033,2,1.0
ANS05785,0.0,2,1222.848881825657,3,1.0
ANS05786,1.0,0,1035.4431785415363,0,1.0
ANS05787,0.0,1,0.0,2,1.0
ANS05788,0.0,0,0.0,0,1.0
ANS05789,1.0,1,0.0,0,1.0
ANS05790,0.0,3,3084.004618844562,3,1.0
ANS05791,1.0,2,0.0,2,1.0
ANS05792,1.0,2,2678.6007283427734,0,1.0
ANS05793,1.0,0,2200.223807197545,2,1.0
ANS05794,0.0,2,0.0,3,1.0
ANS05795,1.0,0,0.0,2,1.0
ANS05796,1.0,3,0.0,2,1.0
ANS05797,0.0,0,0.0,2,1.0
ANS05798,1.0,2,379.6584960998369,3,1.0
ANS05799,0.0,0,0.0,3,1.0
ANS05800,1.0,2,1671.231265300325,0,1.0
ANS05801,0.0,2,0.0,3,1.0
ANS05802,0.0,3,4761.544344760661,0,1.0
ANS05803,0.0,2,0.0,0,1.0
ANS05804,0.0,0,0.0,2,1.0
ANS05805,0.0,0,5676.829467467254,2,1.0
ANS05806,0.0,0,3036.4512331587857,3,1.0
ANS05807,0.0,1,0.0,0,1.0
ANS05808,0.0,0,0.0,3,1.0
ANS05809,1.0,2,0.0,1,1.0
ANS05810,0.0,3,65930.75463727582,2,1.0
ANS05811,1.0,2,1979.5177261293127,3,1.0
ANS05812,1.0,0,43510.70142322017,3,1.0
ANS05813,1.0,2,1767.0390387591729,2,1.0
ANS05814,0.0,0,0.0,2,1.0
ANS05815,0.0,0,0.0,1,1.0
ANS05816,0.0,1,0.0,0,1.0
ANS05817,1.0,1,3893.8307723292783,4,1.0
ANS05818,1.0,2,1972.6959359890575,3,1.0
ANS05819,1.0,0,1085.055721296778,2,1.0
ANS05820,0.0,0,47036.00354388689,3,1.0
ANS05821,0.0,3,1984.091932247531,3,1.0
ANS05822,0.0,2,0.0,3,1.0
ANS05823,1.0,0,0.0,0,1.0
ANS05824,0.0,3,1830.82009342826,2,1.0
ANS05825,0.0,0,130.33149821132338,0,1.0
ANS05826,0.0,2,1237.3472628524162,0,1.0
ANS05827,1.0,0,6407.8078071402715,2,1.0
ANS05828,0.0,0,2695.265421170283,3,1.0
ANS05829,0.0,1,0.0,0,1.0
ANS05830,0.0,2,0.0,2,1.0
ANS05831,0.0,1,0.0,3,1.0
ANS05832,1.0,1,1178.1435172343101,3,1.0
ANS05833,0.0,3,8166.486172640541,0,1.0
ANS05834,1.0,0,0.0,1,1.0
ANS05835,0.0,2,115328.78012426694,0,1.0
ANS05836,0.0,2,0.0,3,1.0
ANS05837,0.0,1,3712.543500861146,1,1.0
ANS05838,0.0,0,0.0,0,1.0
ANS05839,1.0,0,0.0,3,1.0
ANS05840,1.0,0,0.0,0,1.0
ANS05841,1.0,2,0.0,3,1.0
ANS05842,1.0,3,73682.89685268013,3,1.0
ANS05843,0.0,0,0.0,0,1.0
ANS05844,0.0,3,0.0,2,1.0
ANS05845,0.0,3,0.0,0,1.0
ANS05846,0.0,0,38374.658420238295,2,1.0
ANS05847,0.0,2,0.0,4,1.0
ANS05848,0.0,2,65098.33821492181,2,1.0
ANS05849,1.0,1,0.0,3,1.0
ANS05850,1.0,1,4405.545166423277,2,1.0
ANS05851,1.0,2,53177.154928686425,2,1.0
ANS05852,1.0,2,0.0,3,1.0
ANS05853,0.0,1,833.4034139985531,4,1.0
