,0
10121,3
10122,0
10123,0
10124,2
10125,1
10126,3
10127,0
10128,0
10129,2
10130,0
10131,1
10132,0
10133,0
10134,1
10135,2
10136,0
10137,0
10138,0
10139,1
10140,1
10141,0
10142,1
10143,1
10144,3
10145,0
10146,2
10147,1
10148,0
10149,0
10150,2
10151,0
10152,2
10153,1
10154,2
10155,0
10156,0
10157,1
10158,2
10159,0
10160,1
10161,0
10162,1
10163,1
10164,1
10165,2
10166,2
10167,3
10168,2
10169,2
10170,3
10171,3
10172,0
10173,3
10174,0
10175,2
10176,3
10177,2
10178,1
10179,2
10180,3
10181,3
10182,2
10183,2
10184,0
10185,2
10186,3
10187,0
10188,0
10189,0
10190,0
10191,2
10192,0
10193,3
10194,3
10195,2
10196,0
10197,0
10198,2
10199,0
10200,2
10201,1
10202,3
10203,1
10204,3
10205,1
10206,1
10207,2
10208,0
10209,1
10210,2
10211,3
10212,2
10213,0
10214,3
10215,0
10216,1
10217,1
10218,2
10219,2
10220,0
10221,0
10222,0
10223,0
10224,3
10225,1
10226,3
10227,0
10228,2
10229,2
10230,0
10231,1
10232,1
10233,3
10234,1
10235,0
10236,0
10237,0
10238,3
10239,2
10240,0
10241,0
10242,0
10243,3
10244,2
10245,1
10246,1
10247,0
10248,2
10249,1
10250,0
10251,0
10252,1
10253,0
10254,0
10255,0
10256,1
10257,1
10258,0
10259,3
10260,0
10261,0
10262,2
10263,0
10264,1
10265,0
10266,2
10267,1
10268,3
10269,3
10270,2
10271,3
10272,3
10273,2
10274,1
10275,1
10276,2
10277,1
10278,0
10279,1
10280,0
10281,0
10282,3
10283,0
10284,3
10285,0
10286,2
10287,0
10288,1
10289,0
10290,0
10291,2
10292,1
10293,2
10294,3
10295,2
10296,0
10297,1
10298,2
10299,0
10300,1
10301,2
10302,2
10303,1
10304,0
10305,3
10306,2
10307,0
10308,0
10309,1
10310,0
10311,3
10312,2
10313,3
10314,1
10315,3
10316,1
10317,2
10318,0
10319,2
10320,1
10321,2
10322,2
10323,1
10324,2
10325,0
10326,1
10327,1
10328,3
10329,3
10330,1
10331,2
10332,0
10333,0
10334,1
10335,0
10336,0
10337,3
10338,3
10339,1
10340,0
10341,2
10342,0
10343,1
10344,0
10345,1
10346,0
10347,1
10348,0
10349,0
10350,0
10351,0
10352,0
10353,1
10354,3
10355,1
10356,2
10357,1
10358,2
10359,1
10360,0
10361,1
10362,2
10363,2
10364,3
10365,2
10366,0
10367,0
10368,0
10369,0
10370,2
10371,0
10372,0
10373,0
10374,0
10375,0
10376,0
10377,3
10378,2
10379,0
10380,3
10381,0
10382,0
10383,1
10384,0
10385,0
10386,1
10387,3
10388,0
10389,2
10390,0
10391,0
10392,0
10393,0
10394,0
10395,1
10396,1
10397,0
10398,0
10399,3
10400,0
10401,2
10402,1
10403,0
10404,2
10405,2
10406,2
10407,1
10408,1
10409,0
10410,0
10411,3
10412,0
10413,0
10414,3
10415,0
10416,3
10417,1
10418,0
10419,1
10420,0
10421,0
10422,0
10423,0
10424,1
10425,0
10426,3
10427,0
10428,0
10429,0
10430,1
10431,3
10432,0
10433,3
10434,0
10435,2
10436,0
10437,0
10438,3
10439,3
10440,2
10441,0
10442,3
10443,1
10444,0
10445,0
10446,2
10447,1
10448,2
10449,3
10450,3
10451,1
10452,0
10453,1
10454,2
10455,0
10456,0
10457,3
10458,1
10459,0
10460,2
10461,0
10462,0
10463,0
10464,1
10465,1
10466,0
10467,1
10468,0
10469,0
10470,0
10471,0
10472,3
10473,1
10474,2
10475,3
10476,1
10477,1
10478,3
10479,3
10480,3
10481,0
10482,1
10483,3
10484,0
10485,1
10486,3
10487,0
10488,0
10489,2
10490,0
10491,1
10492,0
10493,0
10494,0
10495,1
10496,2
10497,2
10498,0
10499,3
10500,1
10501,3
10502,1
10503,1
10504,0
10505,0
10506,0
10507,3
10508,1
10509,1
10510,0
10511,0
10512,0
10513,2
10514,2
10515,0
10516,2
10517,1
10518,0
10519,3
10520,2
10521,2
10522,1
10523,0
10524,2
10525,3
10526,0
10527,1
10528,0
10529,3
10530,3
10531,1
10532,2
10533,1
10534,0
10535,2
10536,0
10537,1
10538,3
10539,1
10540,0
10541,0
10542,0
10543,1
10544,1
10545,0
10546,0
10547,0
10548,1
10549,0
10550,3
10551,0
10552,0
10553,1
10554,1
10555,2
10556,2
10557,3
10558,1
10559,3
10560,3
10561,1
10562,1
10563,1
10564,0
10565,2
10566,0
10567,0
10568,3
10569,0
10570,0
10571,0
10572,2
10573,3
10574,2
10575,2
10576,0
10577,3
10578,0
10579,3
10580,1
10581,2
10582,0
10583,0
10584,0
10585,1
10586,1
10587,3
10588,0
10589,3
10590,0
10591,2
10592,2
10593,0
10594,1
10595,0
10596,0
10597,1
10598,0
10599,2
10600,1
10601,2
10602,0
10603,1
10604,0
10605,0
10606,3
10607,1
10608,3
10609,0
10610,0
10611,0
10612,2
10613,2
10614,3
10615,2
10616,3
10617,2
10618,1
10619,1
10620,1
10621,0
10622,2
10623,0
10624,0
10625,1
10626,1
10627,0
10628,1
10629,3
10630,3
10631,2
10632,1
10633,0
10634,3
10635,1
10636,2
10637,2
10638,0
10639,0
10640,1
10641,2
10642,0
10643,3
10644,0
10645,3
10646,0
10647,1
10648,0
10649,2
10650,2
10651,0
10652,3
10653,2
10654,3
10655,3
10656,0
10657,0
10658,1
10659,0
10660,3
10661,0
10662,3
10663,1
10664,2
10665,2
10666,0
10667,0
10668,3
10669,0
10670,0
10671,2
10672,0
10673,1
10674,0
10675,1
10676,0
10677,0
10678,0
10679,1
10680,0
10681,1
10682,2
10683,3
10684,2
10685,0
10686,0
10687,0
10688,2
10689,0
10690,3
10691,0
10692,3
10693,1
10694,3
10695,2
10696,1
10697,3
10698,1
10699,1
10700,1
10701,0
10702,2
10703,0
10704,0
10705,0
10706,3
10707,3
10708,1
10709,0
10710,0
10711,0
10712,1
10713,3
10714,1
10715,0
10716,2
10717,3
10718,2
10719,2
10720,3
10721,1
10722,1
10723,1
10724,0
10725,3
10726,3
10727,0
10728,0
10729,2
10730,0
10731,0
10732,1
10733,3
10734,1
10735,3
10736,0
10737,0
10738,0
10739,2
10740,2
10741,0
10742,1
10743,2
10744,2
10745,0
10746,1
10747,1
10748,2
10749,0
10750,2
10751,0
10752,0
10753,3
10754,3
10755,2
10756,2
10757,0
10758,0
10759,1
10760,1
10761,0
10762,0
10763,0
10764,2
10765,2
10766,3
10767,0
10768,1
10769,3
10770,2
10771,3
10772,2
10773,0
10774,0
10775,0
10776,0
10777,0
10778,0
10779,3
10780,0
10781,3
10782,3
10783,0
10784,1
10785,1
10786,3
10787,1
10788,1
10789,1
10790,0
10791,0
10792,1
10793,0
10794,2
10795,0
10796,1
10797,2
10798,2
10799,1
10800,3
10801,0
10802,0
10803,0
10804,1
10805,2
10806,0
10807,1
10808,1
10809,1
10810,2
10811,1
10812,0
10813,0
10814,2
10815,0
10816,3
10817,0
10818,0
10819,2
10820,1
10821,0
10822,0
10823,3
10824,1
10825,0
10826,0
10827,0
10828,1
10829,3
10830,2
10831,1
10832,2
10833,2
10834,3
10835,0
10836,0
10837,0
10838,3
10839,1
10840,2
10841,2
10842,3
10843,0
10844,0
10845,0
10846,3
10847,3
10848,2
10849,1
10850,2
10851,3
10852,2
10853,2
10854,1
10855,0
10856,3
10857,0
10858,3
10859,0
10860,3
10861,0
10862,1
10863,0
10864,2
10865,1
10866,0
10867,2
10868,2
10869,0
10870,0
10871,3
10872,3
10873,1
10874,3
10875,3
10876,1
10877,0
10878,0
10879,2
10880,0
10881,0
10882,0
10883,0
10884,1
10885,1
10886,0
10887,0
10888,2
10889,3
10890,2
10891,1
10892,0
10893,2
10894,1
10895,1
10896,0
10897,0
10898,0
10899,1
10900,2
10901,1
10902,2
10903,0
10904,0
10905,0
10906,2
10907,1
10908,1
10909,2
10910,0
10911,3
10912,2
10913,0
10914,0
10915,0
10916,1
10917,2
10918,2
10919,0
10920,0
10921,2
10922,0
10923,2
10924,0
10925,1
10926,2
10927,3
10928,0
10929,1
10930,0
10931,2
10932,1
10933,2
10934,1
10935,0
10936,0
10937,2
10938,1
10939,3
10940,3
10941,2
10942,0
10943,0
10944,0
10945,2
10946,3
10947,3
10948,2
10949,1
10950,3
10951,0
10952,2
10953,1
10954,3
10955,1
10956,2
10957,0
10958,0
10959,0
10960,3
10961,3
10962,3
10963,1
10964,3
10965,0
10966,0
10967,1
10968,0
10969,2
10970,0
10971,1
10972,2
10973,0
10974,0
10975,0
10976,1
10977,0
10978,0
10979,0
10980,1
10981,3
10982,3
10983,0
10984,3
10985,0
10986,3
10987,0
10988,2
10989,0
10990,2
10991,2
10992,1
10993,2
10994,2
10995,1
10996,2
10997,2
10998,0
10999,3
11000,2
11001,0
11002,2
11003,0
11004,1
11005,3
11006,2
11007,2
11008,0
11009,0
11010,0
11011,0
11012,0
11013,1
11014,1
11015,2
11016,3
11017,0
11018,3
11019,0
11020,2
11021,2
11022,0
11023,0
11024,0
11025,1
11026,3
11027,0
11028,2
11029,2
11030,0
11031,3
11032,0
11033,3
11034,2
11035,1
11036,0
11037,0
11038,0
11039,2
11040,0
11041,0
11042,0
11043,0
11044,1
11045,1
11046,0
11047,2
11048,1
11049,0
11050,1
11051,3
11052,2
11053,0
11054,3
11055,0
11056,0
11057,3
11058,3
11059,2
11060,0
11061,3
11062,2
11063,2
11064,1
11065,2
11066,3
11067,0
11068,2
11069,0
11070,3
11071,2
11072,1
11073,0
11074,0
11075,2
11076,0
11077,0
11078,0
11079,2
11080,0
11081,1
11082,3
11083,1
11084,0
11085,0
11086,0
11087,1
11088,1
11089,1
11090,3
11091,2
11092,0
11093,1
11094,2
11095,1
11096,2
11097,1
11098,1
11099,3
11100,3
11101,0
11102,2
11103,0
11104,0
11105,2
11106,2
11107,2
11108,1
11109,3
11110,1
11111,1
11112,0
11113,2
11114,0
11115,2
11116,0
11117,0
11118,3
11119,2
11120,0
11121,2
11122,3
11123,3
11124,0
11125,1
11126,0
11127,2
11128,0
11129,2
11130,0
11131,0
11132,0
11133,2
11134,1
11135,2
11136,0
11137,1
11138,3
11139,0
11140,0
11141,2
11142,3
11143,2
11144,1
11145,0
11146,0
11147,1
11148,1
11149,0
11150,3
11151,1
11152,0
11153,1
11154,0
11155,1
11156,0
11157,1
11158,0
11159,0
11160,1
11161,0
11162,0
11163,2
11164,0
11165,0
11166,0
11167,0
11168,1
11169,0
11170,3
11171,2
11172,2
11173,0
11174,0
11175,0
11176,0
11177,0
11178,2
11179,0
11180,3
11181,3
11182,0
11183,1
11184,0
11185,0
11186,2
11187,2
11188,1
11189,0
11190,2
11191,1
11192,2
11193,2
11194,0
11195,0
11196,3
11197,3
11198,2
11199,0
11200,3
11201,1
11202,0
11203,3
11204,0
11205,3
11206,1
11207,2
11208,2
11209,1
11210,3
11211,0
11212,0
11213,0
11214,0
11215,1
11216,0
11217,2
11218,3
11219,1
11220,0
11221,0
11222,1
11223,0
11224,0
11225,3
11226,0
11227,2
11228,0
11229,1
11230,2
11231,2
11232,0
11233,3
11234,3
11235,0
11236,2
11237,2
11238,1
11239,1
11240,0
11241,1
11242,1
11243,3
11244,2
11245,0
11246,1
11247,2
11248,2
11249,2
11250,0
11251,0
11252,0
11253,0
11254,0
11255,1
11256,3
11257,0
11258,0
11259,1
11260,1
11261,1
11262,3
11263,1
11264,1
11265,1
11266,2
11267,0
11268,2
11269,3
11270,2
11271,2
11272,2
11273,1
11274,0
11275,0
11276,3
11277,0
11278,0
11279,2
11280,1
11281,0
11282,2
11283,0
11284,2
11285,3
11286,0
11287,2
11288,0
11289,2
11290,2
11291,2
11292,0
11293,0
11294,3
11295,3
11296,3
11297,1
11298,0
11299,3
11300,2
11301,2
11302,0
11303,2
11304,1
11305,0
11306,3
11307,3
11308,1
11309,0
11310,0
11311,3
11312,0
11313,3
11314,2
11315,1
11316,0
11317,2
11318,0
11319,0
11320,1
11321,0
11322,0
11323,0
11324,3
11325,1
11326,3
11327,3
11328,0
11329,3
11330,3
11331,1
11332,0
11333,0
11334,1
11335,0
11336,0
11337,0
11338,0
11339,0
11340,0
11341,2
11342,0
11343,2
11344,0
11345,1
11346,0
11347,2
11348,0
11349,0
11350,3
11351,1
11352,1
11353,2
11354,0
11355,0
11356,2
11357,0
11358,0
11359,0
11360,3
11361,0
11362,1
11363,2
11364,0
11365,0
11366,3
11367,0
11368,2
11369,1
11370,1
11371,2
11372,1
11373,0
11374,3
11375,2
11376,0
11377,0
11378,0
11379,1
11380,3
11381,1
11382,0
11383,1
11384,1
11385,0
11386,2
11387,2
11388,2
11389,2
11390,0
11391,0
11392,0
11393,0
11394,0
11395,1
11396,0
11397,0
11398,0
11399,3
11400,1
11401,3
11402,1
11403,1
11404,3
11405,0
11406,0
11407,1
11408,2
11409,0
11410,1
11411,3
11412,3
11413,0
11414,2
11415,1
11416,0
11417,0
11418,1
11419,0
11420,2
11421,1
11422,3
11423,1
11424,3
11425,0
11426,1
11427,1
11428,0
11429,1
11430,1
11431,0
11432,0
11433,0
11434,0
11435,1
11436,0
11437,2
11438,2
11439,0
11440,2
11441,1
11442,3
11443,0
11444,0
11445,1
11446,1
11447,1
11448,2
11449,2
11450,2
11451,1
11452,0
11453,3
11454,1
11455,1
11456,0
11457,0
11458,1
11459,3
11460,3
11461,0
11462,3
11463,1
11464,0
11465,0
11466,0
11467,0
11468,2
11469,0
11470,1
11471,0
11472,0
11473,3
11474,2
11475,1
11476,3
11477,3
11478,3
11479,2
11480,3
11481,0
11482,2
11483,3
11484,2
11485,3
11486,3
11487,2
11488,0
11489,0
11490,0
11491,0
11492,2
11493,2
11494,0
11495,3
11496,1
11497,3
11498,3
11499,0
11500,3
11501,0
11502,1
11503,3
11504,2
11505,2
11506,0
11507,3
11508,1
11509,3
11510,2
11511,1
11512,2
11513,1
11514,1
11515,3
11516,2
11517,0
11518,1
11519,1
11520,0
11521,0
11522,0
11523,0
11524,1
11525,1
11526,0
11527,0
11528,0
11529,1
11530,3
11531,0
11532,0
11533,0
11534,3
11535,0
11536,0
11537,0
11538,3
11539,3
11540,2
11541,3
11542,0
11543,0
11544,0
11545,0
11546,2
11547,1
11548,3
11549,0
11550,0
11551,2
11552,1
11553,3
11554,0
11555,0
11556,0
11557,1
11558,0
11559,1
11560,2
11561,2
11562,0
11563,0
11564,1
11565,1
11566,2
11567,3
11568,0
11569,3
11570,1
11571,2
11572,0
11573,1
11574,1
11575,2
11576,0
11577,3
11578,0
11579,0
11580,0
11581,1
11582,1
11583,1
11584,3
11585,0
11586,0
11587,0
11588,3
11589,0
11590,0
11591,0
11592,3
11593,3
11594,2
11595,0
11596,2
11597,0
11598,0
11599,0
11600,3
11601,1
11602,0
11603,0
11604,3
11605,3
11606,0
11607,2
11608,0
11609,1
11610,1
11611,1
11612,2
11613,3
11614,1
11615,2
11616,0
11617,0
11618,1
11619,2
11620,3
11621,0
11622,0
11623,1
11624,2
11625,2
11626,0
11627,3
11628,0
11629,0
11630,3
11631,3
11632,0
11633,1
11634,1
11635,0
11636,2
11637,0
11638,0
11639,1
11640,0
11641,1
11642,3
11643,2
11644,0
11645,0
11646,0
11647,0
11648,2
11649,2
11650,0
11651,1
11652,0
11653,2
11654,1
11655,0
11656,0
11657,2
11658,2
11659,0
11660,2
11661,2
11662,2
11663,0
11664,3
11665,2
11666,0
11667,0
11668,1
11669,3
11670,2
11671,0
11672,1
11673,2
11674,3
11675,1
11676,0
11677,0
11678,1
11679,0
11680,1
11681,0
11682,2
11683,1
11684,1
11685,3
11686,0
11687,0
11688,2
11689,2
11690,0
11691,1
11692,1
11693,2
11694,1
11695,3
11696,2
11697,1
11698,1
11699,0
11700,0
11701,1
11702,0
11703,3
11704,0
11705,2
11706,1
11707,3
11708,0
11709,2
11710,1
11711,0
11712,0
11713,0
11714,2
11715,0
11716,1
11717,2
11718,0
11719,3
11720,0
11721,1
11722,1
11723,0
11724,0
11725,3
11726,2
11727,3
11728,0
11729,1
11730,0
11731,2
11732,0
11733,2
11734,2
11735,2
11736,0
11737,0
11738,3
11739,0
11740,0
11741,0
11742,1
11743,0
11744,2
11745,1
11746,0
11747,1
11748,1
11749,0
11750,0
11751,0
11752,2
11753,2
11754,2
11755,3
11756,3
11757,2
11758,3
11759,2
11760,2
11761,1
11762,0
11763,2
11764,0
11765,0
11766,1
11767,0
11768,2
11769,2
11770,0
11771,0
11772,1
11773,1
11774,1
11775,0
11776,2
11777,0
11778,0
11779,2
11780,3
11781,1
11782,1
11783,2
11784,3
11785,0
11786,2
11787,2
11788,3
11789,2
11790,3
11791,0
11792,1
11793,2
11794,1
11795,3
11796,1
11797,3
11798,0
11799,2
11800,1
11801,3
11802,1
11803,0
11804,1
11805,2
11806,1
11807,2
11808,0
11809,1
11810,2
11811,1
11812,0
11813,3
11814,0
11815,1
11816,0
11817,0
11818,3
11819,3
11820,2
11821,1
11822,1
11823,1
11824,3
11825,0
11826,0
11827,2
11828,2
11829,2
11830,0
11831,3
11832,2
11833,0
11834,2
11835,1
11836,0
11837,2
11838,2
11839,0
11840,3
11841,1
11842,0
11843,1
11844,3
11845,1
11846,0
11847,1
11848,3
11849,2
11850,0
11851,2
11852,3
11853,1
11854,0
11855,2
11856,0
11857,1
11858,0
11859,2
11860,1
11861,0
11862,1
11863,3
11864,1
11865,0
11866,1
11867,3
11868,2
11869,1
11870,1
11871,2
11872,2
11873,3
11874,1
11875,0
11876,0
11877,3
11878,2
11879,0
11880,0
11881,1
11882,1
11883,0
11884,1
11885,0
11886,1
11887,0
11888,0
11889,3
11890,3
11891,0
11892,2
11893,0
11894,0
11895,0
11896,0
11897,1
11898,2
11899,0
11900,3
11901,2
11902,1
11903,0
11904,2
11905,1
11906,1
11907,0
11908,2
11909,0
11910,2
11911,0
11912,0
11913,0
11914,0
11915,1
11916,2
11917,0
11918,1
11919,2
11920,0
11921,3
11922,3
11923,2
11924,2
11925,0
11926,2
11927,2
11928,0
11929,2
11930,2
11931,0
11932,3
11933,1
11934,1
11935,2
11936,0
11937,0
11938,2
11939,0
11940,3
11941,0
11942,2
11943,1
11944,3
11945,1
11946,1
11947,3
11948,2
11949,1
11950,3
11951,1
11952,1
11953,0
11954,0
11955,2
11956,0
11957,0
11958,0
11959,1
11960,0
11961,1
11962,1
11963,0
11964,2
11965,0
11966,3
11967,0
11968,0
11969,0
11970,2
11971,2
11972,1
11973,2
11974,1
11975,2
11976,3
11977,1
11978,1
11979,3
11980,2
11981,3
11982,0
11983,1
11984,0
11985,2
11986,1
11987,2
11988,3
11989,0
11990,2
11991,0
11992,1
11993,3
11994,0
11995,1
11996,1
11997,0
11998,0
11999,1
12000,3
12001,0
12002,3
12003,1
12004,1
12005,1
12006,0
12007,1
12008,2
12009,3
12010,0
12011,3
12012,1
12013,1
12014,0
12015,3
12016,3
12017,1
12018,2
12019,0
12020,1
12021,0
12022,2
12023,0
12024,3
12025,2
12026,0
12027,1
12028,1
12029,2
12030,0
12031,3
12032,0
12033,3
12034,0
12035,0
12036,0
12037,0
12038,0
12039,0
12040,0
12041,0
12042,1
12043,1
12044,1
12045,0
12046,0
12047,2
12048,0
12049,2
12050,0
12051,0
12052,0
12053,0
12054,2
12055,0
12056,0
12057,0
12058,3
12059,0
12060,1
12061,0
12062,1
12063,0
12064,2
12065,2
12066,1
12067,3
12068,0
12069,1
12070,2
12071,1
12072,0
12073,3
12074,1
12075,0
12076,1
12077,2
12078,3
12079,0
12080,0
12081,1
12082,2
12083,1
12084,0
12085,3
12086,1
12087,3
12088,1
12089,3
12090,0
12091,2
12092,0
12093,0
12094,0
12095,1
12096,2
12097,3
12098,1
12099,1
12100,0
12101,3
12102,0
12103,3
12104,0
12105,3
12106,1
12107,1
12108,2
12109,1
12110,3
12111,3
12112,0
12113,2
12114,1
12115,3
12116,0
12117,3
12118,1
12119,3
12120,2
12121,3
12122,0
12123,0
12124,0
12125,0
12126,3
12127,2
12128,0
12129,2
12130,0
12131,0
12132,0
12133,0
12134,2
12135,3
12136,1
12137,1
12138,0
12139,1
12140,0
12141,2
12142,1
12143,1
12144,1
12145,2
12146,0
12147,0
12148,0
12149,0
12150,1
12151,1
12152,0
12153,2
12154,1
12155,3
12156,1
12157,1
12158,0
12159,3
12160,1
12161,0
12162,2
12163,3
12164,0
12165,1
12166,0
12167,0
12168,2
12169,1
12170,1
12171,0
12172,3
12173,2
12174,2
12175,1
12176,0
12177,0
12178,2
12179,1
12180,0
12181,2
12182,3
12183,0
12184,0
12185,1
12186,0
12187,2
12188,1
12189,1
12190,1
12191,0
12192,1
12193,1
12194,2
12195,1
12196,0
12197,2
12198,1
12199,1
12200,0
12201,3
12202,1
12203,0
12204,1
12205,1
12206,1
12207,2
12208,0
12209,3
12210,3
12211,3
12212,2
12213,2
12214,1
12215,0
12216,2
12217,0
12218,2
12219,2
12220,1
12221,1
12222,0
12223,1
12224,3
12225,0
12226,2
12227,1
12228,2
12229,2
12230,0
12231,2
12232,3
12233,1
12234,1
12235,0
12236,1
12237,0
12238,1
12239,1
12240,2
12241,2
12242,2
12243,1
12244,2
12245,0
12246,2
12247,2
12248,2
12249,3
12250,2
12251,2
12252,1
12253,2
12254,3
12255,3
12256,0
12257,1
12258,2
12259,3
12260,2
12261,3
12262,0
12263,1
12264,0
12265,2
12266,3
12267,0
12268,2
12269,1
12270,3
12271,1
12272,0
12273,2
12274,2
12275,2
12276,2
12277,3
12278,1
12279,0
12280,1
12281,3
12282,2
12283,2
12284,0
12285,1
12286,1
12287,0
12288,0
12289,2
12290,0
12291,2
12292,1
12293,1
12294,3
12295,0
12296,3
12297,2
12298,1
12299,1
12300,0
12301,1
12302,1
12303,0
12304,0
12305,2
12306,0
12307,2
12308,2
12309,3
12310,0
12311,0
12312,0
12313,3
12314,2
12315,3
12316,3
12317,2
12318,0
12319,3
12320,3
12321,0
12322,0
12323,3
12324,1
12325,1
12326,1
12327,1
12328,1
12329,3
12330,0
12331,2
12332,0
12333,0
12334,1
12335,3
12336,0
12337,0
12338,1
12339,0
12340,0
12341,2
12342,3
12343,0
12344,0
12345,2
12346,3
12347,2
12348,3
12349,0
12350,1
12351,2
12352,0
12353,0
12354,0
12355,0
12356,0
12357,0
12358,2
12359,1
12360,0
12361,0
12362,3
12363,0
12364,0
12365,0
12366,3
12367,3
12368,1
12369,3
12370,0
12371,1
12372,1
12373,0
12374,0
12375,3
12376,1
12377,2
12378,0
12379,0
12380,0
12381,3
12382,2
12383,0
12384,3
12385,3
12386,2
12387,1
12388,0
12389,0
12390,1
12391,0
12392,3
12393,2
12394,1
12395,0
12396,1
12397,1
12398,1
12399,0
12400,1
12401,2
12402,0
12403,1
12404,0
12405,1
12406,1
12407,1
12408,1
12409,2
12410,3
12411,2
12412,2
12413,0
12414,2
12415,0
12416,0
12417,0
12418,1
12419,0
12420,0
12421,0
12422,2
12423,1
12424,1
12425,2
12426,0
12427,1
12428,1
12429,0
12430,0
12431,1
12432,0
12433,2
12434,0
12435,1
12436,1
12437,2
12438,3
12439,3
12440,2
12441,0
12442,2
12443,0
12444,2
12445,0
12446,3
12447,0
12448,0
12449,0
12450,0
12451,2
12452,0
12453,1
12454,1
12455,0
12456,0
12457,3
12458,0
12459,1
12460,1
12461,2
12462,0
12463,1
12464,0
12465,2
12466,2
12467,0
12468,3
12469,2
12470,2
12471,1
12472,3
12473,1
12474,3
12475,0
12476,3
12477,0
12478,0
12479,1
12480,0
12481,2
12482,2
12483,0
12484,0
12485,1
12486,2
12487,1
12488,2
12489,2
12490,0
12491,0
12492,0
12493,1
12494,0
12495,3
12496,0
12497,0
12498,2
12499,0
12500,2
12501,2
12502,0
12503,1
12504,3
12505,1
12506,0
12507,1
12508,2
12509,2
12510,3
12511,1
12512,0
12513,1
12514,1
12515,2
12516,0
12517,2
12518,1
12519,3
12520,0
12521,2
12522,2
12523,2
12524,2
12525,1
12526,0
12527,1
12528,2
12529,3
12530,3
12531,2
12532,3
12533,0
12534,0
12535,1
12536,2
12537,0
12538,3
12539,0
12540,3
12541,0
12542,1
12543,0
12544,2
12545,3
12546,3
12547,0
12548,2
12549,3
12550,3
12551,2
12552,2
12553,3
12554,3
12555,0
12556,2
12557,2
12558,0
12559,0
12560,0
12561,3
12562,1
12563,3
12564,0
12565,0
12566,1
12567,1
12568,0
12569,3
12570,0
12571,0
12572,0
12573,1
12574,0
12575,0
12576,3
12577,1
12578,2
12579,1
12580,2
12581,3
12582,1
12583,0
12584,0
12585,0
12586,2
12587,2
12588,2
12589,2
12590,0
12591,0
12592,3
12593,1
12594,3
12595,0
12596,0
12597,1
12598,0
12599,1
12600,1
12601,0
12602,0
12603,0
12604,3
12605,0
12606,1
12607,0
12608,1
12609,2
12610,0
12611,3
12612,0
12613,0
12614,1
12615,1
12616,0
12617,2
12618,3
12619,1
12620,3
12621,0
12622,2
12623,0
12624,0
12625,0
12626,2
12627,2
12628,1
12629,2
12630,2
12631,2
12632,2
12633,1
12634,2
12635,3
12636,3
12637,1
12638,0
12639,1
12640,3
12641,1
12642,0
12643,0
12644,0
12645,0
12646,0
12647,3
12648,0
12649,1
12650,3
12651,2
12652,1
12653,0
12654,2
12655,0
12656,3
12657,0
12658,0
12659,2
12660,0
12661,1
12662,1
12663,0
12664,2
12665,1
12666,1
12667,1
12668,0
12669,2
12670,3
12671,0
12672,1
12673,1
12674,1
12675,2
12676,0
12677,1
12678,3
12679,0
12680,0
12681,3
12682,3
12683,0
12684,2
12685,1
12686,1
12687,2
12688,0
12689,1
12690,2
12691,2
12692,1
12693,0
12694,3
12695,1
12696,3
12697,2
12698,1
12699,3
12700,1
12701,2
12702,3
12703,2
12704,1
12705,0
12706,2
12707,0
12708,0
12709,0
12710,0
12711,1
12712,1
12713,1
12714,1
12715,0
12716,3
12717,1
12718,1
12719,0
12720,0
12721,0
12722,2
12723,0
12724,1
12725,2
12726,1
12727,3
12728,2
12729,0
12730,0
12731,3
12732,0
12733,2
12734,3
12735,1
12736,0
12737,3
12738,1
12739,3
12740,0
12741,3
12742,1
12743,1
12744,1
12745,1
12746,0
12747,2
12748,0
12749,2
12750,0
12751,0
12752,3
12753,2
12754,0
12755,1
12756,1
12757,3
12758,3
12759,2
12760,1
12761,0
12762,2
12763,3
12764,2
12765,0
12766,0
12767,3
12768,1
12769,3
12770,0
12771,1
12772,2
12773,0
12774,0
12775,0
12776,0
12777,2
12778,1
12779,1
12780,0
12781,0
12782,3
12783,0
12784,0
12785,0
12786,0
12787,0
12788,2
12789,0
12790,1
12791,1
12792,1
12793,0
12794,3
12795,0
12796,0
12797,3
12798,0
12799,3
12800,1
12801,0
12802,0
12803,3
12804,3
12805,1
12806,3
12807,2
12808,2
12809,2
12810,2
12811,1
12812,3
12813,0
12814,3
12815,0
12816,1
12817,1
12818,2
12819,1
12820,0
12821,1
12822,0
12823,1
12824,2
12825,1
12826,1
12827,2
12828,2
12829,3
12830,1
12831,0
12832,1
12833,1
12834,0
12835,0
12836,3
12837,0
12838,1
12839,2
12840,1
12841,3
12842,0
12843,1
12844,0
12845,2
12846,2
12847,0
12848,0
12849,1
12850,0
12851,0
12852,2
12853,3
12854,0
12855,1
12856,0
12857,1
12858,3
12859,3
12860,2
12861,0
12862,2
12863,3
12864,0
12865,3
12866,1
12867,3
12868,0
12869,0
12870,1
12871,2
12872,0
12873,0
12874,1
12875,0
12876,1
12877,2
12878,3
12879,0
12880,0
12881,0
12882,0
12883,0
12884,0
12885,3
12886,0
12887,1
12888,1
12889,3
12890,0
12891,1
12892,0
12893,2
12894,0
12895,3
12896,0
12897,3
12898,3
12899,2
12900,0
12901,0
12902,3
12903,0
12904,0
12905,0
12906,1
12907,2
12908,0
12909,0
12910,2
12911,0
12912,2
12913,2
12914,0
12915,0
12916,3
12917,0
12918,0
12919,2
